Type,Name,Member,Weigth,StabAtk,SlashAtk,CrushAtk,MagicAtk,RangedAtk,StabDef,SlashDef,CrushDef,MagicDef,RangedDef,MeleStr,RangedStr,MagicStr,Prayer,Speed
Equipment,Prince leggings,Free-to-play,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Princess skirt,Free-to-play,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Proselyte cuisse,Members,7.711,0,0,0,-21,-7,33,31,29,-4,31,0,0,0,6,0
Equipment,Proselyte tasset,Members,8.164,0,0,0,-21,-7,33,31,29,-4,31,0,0,0,6,0
Equipment,Prospector legs,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Purple elegant legs,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Purple elegant skirt,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Purple navy slacks,Members,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Purple robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Pyromancer robe,Members,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Rangers' tights,Members,5.443,0,0,0,-10,15,0,0,0,0,0,0,0,0,0,0
Equipment,Red d'hide chaps,Members,5.443,0,0,0,-10,14,28,22,30,20,28,0,0,0,0,0
Equipment,Red d'hide chaps (g),Members,5.443,0,0,0,-10,14,28,22,30,20,28,0,0,0,0,0
Equipment,Red d'hide chaps (t),Members,5.443,0,0,0,-10,14,28,22,30,20,28,0,0,0,0,0
Equipment,Red elegant legs,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Red elegant skirt,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Red navy slacks,Members,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Red robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Robe bottom of darkness,Members,1.814,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0
Equipment,Robe of elidinis (bottom),Members,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Rock-shell legs,Members,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rogue trousers,Members,0.453,0,0,0,0,0,7,7,7,7,7,0,0,0,0,0
Equipment,Royal gown bottom,Members,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Rune platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rune platelegs (g),Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rune platelegs (t),Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rune plateskirt,Free-to-play,8.164,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rune plateskirt (g),Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Rune plateskirt (t),Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,0,0
Equipment,Samurai greaves,Members,1.5,0,0,0,0,0,42,40,38,3,40,0,0,0,0,0
Equipment,Sandwich lady bottom,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Santa pantaloons,Free-to-play,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Saradomin chaps,Members,5,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,0
Equipment,Saradomin platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Saradomin plateskirt,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Saradomin robe legs,Members,2.7,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0
Equipment,Shade robe,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Equipment,Shayzien greaves (1),Members,9.071,0,0,0,-10,-2,10,9,8,-2,10,0,0,0,0,0
Equipment,Shayzien greaves (2),Members,9.071,0,0,0,-14,-3,14,13,12,-3,14,0,0,0,0,0
Equipment,Shayzien greaves (3),Members,9.071,0,0,0,-17,-4,17,16,15,-3,17,0,0,0,0,0
Equipment,Shayzien greaves (4),Members,9.071,0,0,0,-20,-5,20,19,18,-4,20,0,0,0,0,0
Equipment,Shayzien greaves (5),Members,9.071,0,0,0,-20,-5,23,22,21,-4,23,0,0,0,0,0
Equipment,Shorts (blue),Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Shorts (brown),Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Shorts (yellow),Members,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Silly jester tights,Members,0.907,0,0,0,0,0,0,0,0,5,-5,0,0,0,0,0
Equipment,Skeletal bottoms,Members,4.082,0,0,0,6,-7,22,20,24,10,0,0,0,0,0,0
Equipment,Skeleton leggings,Free-to-play,2.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skirt (blue),Members,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skirt (brown),Members,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Skirt (lilac),Members,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Slave robe,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Snakeskin chaps,Members,3.628,0,0,0,-5,6,8,8,10,4,10,0,0,0,0,0
Equipment,Snow imp costume legs,Free-to-play,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Spined chaps,Members,5.443,0,0,0,-10,8,22,16,24,8,22,0,0,0,0,0
Equipment,Splitbark legs,Members,3.628,0,0,0,7,-7,22,20,25,10,0,0,0,0,0,0
Equipment,Spookier skirt,Free-to-play,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Spooky skirt,Free-to-play,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Steel platelegs,Free-to-play,9.071,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Steel platelegs (g),Free-to-play,9.071,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Steel platelegs (t),Free-to-play,9.071,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Steel plateskirt,Free-to-play,8.164,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Steel plateskirt (g),Free-to-play,8.164,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Steel plateskirt (t),Free-to-play,8.164,0,0,0,-21,-7,17,16,15,-4,16,0,0,0,0,0
Equipment,Studded chaps,Free-to-play,4.535,0,0,0,-5,6,15,16,17,6,16,0,0,0,0,0
Equipment,Studded chaps (g),Free-to-play,4.535,0,0,0,-5,6,15,16,17,6,16,0,0,0,0,0
Equipment,Studded chaps (t),Free-to-play,4.535,0,0,0,-5,6,15,16,17,6,16,0,0,0,0,0
Equipment,Teal robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Torag's platelegs (broken),Members,9.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Torag's platelegs 100,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Torag's platelegs 25,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Torag's platelegs 50,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Torag's platelegs 75,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Torag's platelegs Undamaged,Members,9.071,0,0,0,-21,-7,85,82,83,-4,92,0,0,0,0,0
Equipment,Tree skirt,Free-to-play,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Trousers (blue),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Trousers (brown),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Trousers (lilac),Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Turquoise robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Twisted ancestral robe bottom,Members,1.814,0,0,0,26,-7,27,24,30,20,0,0,0,2,0,0
Equipment,Twisted trousers (t1),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Twisted trousers (t2),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Twisted trousers (t3),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Ultimate ironman platelegs,Free-to-play,4.535,0,0,0,-21,-7,11,10,10,-4,10,0,0,0,0,0
Equipment,Verac's plateskirt (broken),Members,4.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Verac's plateskirt 100,Members,4.535,0,0,0,-21,-7,85,82,83,0,84,0,0,0,4,0
Equipment,Verac's plateskirt 25,Members,4.535,0,0,0,-21,-7,85,82,83,0,84,0,0,0,4,0
Equipment,Verac's plateskirt 50,Members,4.535,0,0,0,-21,-7,85,82,83,0,84,0,0,0,4,0
Equipment,Verac's plateskirt 75,Members,4.535,0,0,0,-21,-7,85,82,83,0,84,0,0,0,4,0
Equipment,Verac's plateskirt Undamaged,Members,4.535,0,0,0,-21,-7,85,82,83,0,84,0,0,0,4,0
Equipment,Villager robe (blue),Members,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Villager robe (brown),Members,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Villager robe (pink),Members,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Villager robe (yellow),Members,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Void knight robe Broken,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,0,0
Equipment,Void knight robe Locked,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,0,0
Equipment,Void knight robe Normal,Members,8.164,0,0,0,0,0,30,30,30,30,30,0,0,0,0,0
Equipment,Vyre noble coat tails (grey),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble coat tails (purple),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble coat tails (red),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble dress bottom (grey),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble dress bottom (purple),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble dress bottom (red),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble legs,Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble pants (grey),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble pants (purple),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble pants (red),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble skirt (grey),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble skirt (purple),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyre noble skirt (red),Members,0.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,Vyrewatch legs,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,White elegant skirt,Members,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Equipment,White platelegs,Members,9.071,0,0,0,-21,-7,21,20,19,-4,20,0,0,0,1,0
Equipment,White plateskirt,Members,8.164,0,0,0,-21,-7,21,20,19,-4,20,0,0,0,1,0
Equipment,Wood camo legs,Members,0.226,0,0,0,0,-7,11,10,10,0,10,0,0,0,0,0
Equipment,Xerician robe,Members,0.18,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0
Equipment,Yak-hide armour (legs),Members,2.721,0,0,0,-5,10,25,20,15,-2,10,0,0,0,0,0
Equipment,Yellow robe bottoms,Members,0.907,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
Equipment,Zamorak chaps,Members,5,0,0,0,-10,17,31,25,33,28,31,0,0,0,1,0
Equipment,Zamorak monk bottom,Free-to-play,0.907,0,0,0,2,0,0,0,0,3,0,0,0,0,3,0
Equipment,Zamorak platelegs,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Zamorak plateskirt,Free-to-play,9.071,0,0,0,-21,-7,51,49,47,-4,49,0,0,0,1,0
Equipment,Zamorak robe legs,Members,2.7,0,0,0,4,0,0,0,0,4,0,0,0,0,5,0
Equipment,Zombie trousers,Free-to-play,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
